txn_id,customer_id,amount,merchant_category,timestamp,location,is_international,customer_avg_txn,days_since_last_txn,card_type,customer_age,is_fraud
TXN_01786,CUST_0370,232.26,Groceries,,New York,,175.05,25.0,,55.0,0
TXN_01718,CUST_0291,216.34,travel,08-Jan-2024 10:28 PM,Vancouver,False,21641.47,0.0,prepaid,69.0,0
TXN_00100,CUST_0446,237.22,atm,18-Mar-2024 11:30 AM,Montreal,no,136.39,433.0,debit,,0
TXN_04028,CUST_0079,206.81,groceries,20-Jul-2024 01:42 PM,Calgary,True,157.01,6.0,Debit,51.0,0
TXN_01705,CUST_0255,29.75,travel,2024-12-25T18:12:00,,True,120.91,19.0,debit,29.0,0
TXN_03319,CUST_0130,$145.55,,07/03/2024 07:56,Ottawa,False,138.07,9.0,debit,50.0,0
TXN_01049,CUST_0095,168.29,atm,07/06/2024 15:17,Toronto,1,143.34,15.0,credit,69.0,0
TXN_01406,CUST_0316,448.44,travel,09/28/2024 20:35,,,115.54,22.0,prepaid,23.0,0
TXN_03625,CUST_0269,77.83,online,09-Aug-2024 10:37 AM,Toronto,No,107.72,18.0,prepaid,,0
TXN_04192,CUST_0075,24.15,,2024-11-20T03:31:00,Vancouver,yes,16714.06,6.0,Credit,19.0,0
TXN_01253,CUST_0146,173.09,Online,2024-10-06T02:56:00,Dubai,,141.72,21.0,Credit,30.0,0
TXN_04738,CUST_0342,354.63,groceries,03/19/2024 02:47,Calgary,No,172.95,13.0,prepaid,65.0,0
TXN_02420,CUST_0316,74.08,online,,New York,False,153.63,18.0,,,0
TXN_04273,CUST_0084,19.54,restaurant,10/09/2024 18:05,Toronto,,205.31,10.0,credit,38.0,0
TXN_02847,CUST_0176,447.62,,2024-02-29T10:29:00,London UK,True,118.62,10.0,debit,74.0,0
TXN_01056,CUST_0118,153.94,Online,2024-10-12T23:43:00,Vancouver,False,254.84,16.0,,,0
TXN_02072,CUST_0293,,Online,09/08/2024 19:46,Calgary,No,140.68,27.0,credit,67.0,0
TXN_01726,CUST_0400,63.21,atm,03-Mar-2024 01:06 PM,Calgary,,138.08,9.0,debit,49.0,0
TXN_04252,CUST_0210,642.27,online,10/14/2024 14:54,,,83.84,29.0,prepaid,62.0,0
TXN_03361,CUST_0380,275.58,Groceries,04/14/2024 09:35,Vancouver,0,251.83,11.0,CREDIT,42.0,0
TXN_01295,CUST_0311,$25.40,Retail,06-Aug-2024 06:48 PM,Montreal,,189.37,,Credit,46.0,0
TXN_03592,CUST_0405,986.37,online,05-Dec-2024 05:41 PM,,False,173.88,4.0,,18.0,0
TXN_03488,CUST_0043,177.33,,10-May-2024 01:10 AM,Vancouver,False,134.58,26.0,Debit,22.0,0
TXN_01292,CUST_0350,$92.21,groceries,12/30/2024 01:22,Dubai,False,132.69,26.0,credit,49.0,0
TXN_00589,CUST_0145,157.3,resturant,28-Nov-2024 01:51 AM,New York,Yes,68.5,4.0,debit,27.0,0
TXN_04116,CUST_0012,61.34,RETAIL,,Montreal,0,212.95,4.0,Credit,25.0,0
TXN_02837,CUST_0220,7.58,restaurant,2024-09-05T14:51:00,,No,188.77,1.0,Credit,44.0,0
TXN_04610,CUST_0073,218.88,,2024-01-15T15:53:00,Toronto,True,141.59,13.0,credit,68.0,0
TXN_00931,CUST_0259,$3.64,,2024-06-15T16:22:00,Vancouver,no,177.32,19.0,debit,59.0,0
TXN_01170,CUST_0034,4.11,,,Toronto,True,158.77,20.0,debit,64.0,0
TXN_03167,CUST_0145,161.06,resturant,22-Nov-2024 07:42 PM,Toronto,False,109.0,353.0,Debit,21.0,0
TXN_01699,CUST_0313,383.01,groceries,2024-08-16T14:00:00,Toronto,False,146.99,14.0,,67.0,0
TXN_02619,CUST_0435,333.63,atm,2024-08-25T01:20:00,Montreal,False,180.3,0.0,debit,40.0,0
TXN_00683,CUST_0476,353.88,,04/01/2024 03:29,Toronto,no,73.83,29.0,credit,63.0,0
TXN_00230,CUST_0231,138.77,travel,2024-04-22T10:06:00,Montreal,no,147.21,4.0,prepaid,30.0,0
TXN_04605,CUST_0146,$32.41,atm,2024-06-08T12:21:00,New York,No,89.28,27.0,debit,35.0,1
TXN_03408,CUST_0181,215.99,atm,03/21/2024 00:49,Toronto,no,227.25,19.0,,29.0,0
TXN_04322,CUST_0227,118.05,atm,2024-12-12T12:40:00,Montreal,False,139.09,23.0,debit,,0
TXN_04046,CUST_0387,39.44,online,2024-09-06T17:30:00,Toronto,,180.32,4.0,credit,77.0,0
TXN_02407,CUST_0309,,online,12/30/2024 21:35,Montreal,0,151.5,0.0,debit,20.0,0
TXN_02337,CUST_0459,367.19,ATM,09/02/2024 08:11,Montreal,No,120.11,5.0,Debit,84.0,0
TXN_04051,CUST_0227,370.36,RETAIL,21-Sep-2024 05:30 PM,Toronto,,206.54,23.0,credit,82.0,0
TXN_00296,CUST_0247,66.15,ATM,2024-02-08T13:38:00,Vancouver,No,197.74,25.0,Debit,19.0,0
TXN_04749,CUST_0250,140.65,restaurant,2024-02-02T01:50:00,,False,171.72,24.0,,59.0,0
TXN_03780,CUST_0432,243.13,resturant,2024-11-08T00:45:00,Montreal,0,105.5,13.0,debit,49.0,0
TXN_01173,CUST_0218,483.43,restaurant,09/11/2024 08:44,Toronto,0,106.82,15.0,Debit,20.0,0
TXN_03127,CUST_0230,199.18,,2024-09-16T14:43:00,Toronto,0,172.8,28.0,debit,46.0,0
TXN_03035,CUST_0152,,atm,06/28/2024 03:04,Montreal,,89.55,1.0,prepaid,80.0,0
TXN_00742,CUST_0357,56.91,gas_station,2024-12-07T08:30:00,Calgary,0,188.72,19.0,Debit,-5.0,0
TXN_03940,CUST_0082,,online,,Montreal,False,99.49,400.0,Credit,44.0,0
TXN_03868,CUST_0316,37.27,travel,2024-01-22T11:01:00,Toronto,0,165.79,22.0,Debit,57.0,0
TXN_00505,CUST_0273,108.64,groceries,,Vancouver,True,150.59,24.0,,60.0,0
TXN_04600,CUST_0294,60.19,retail,2024-09-20T10:42:00,Montreal,0,118.25,11.0,,22.0,0
TXN_04258,CUST_0407,155.95,travel,27-Jul-2024 11:49 AM,,no,124.35,181.0,debit,73.0,0
TXN_01485,CUST_0159,,gas_station,2024-08-19T03:12:00,New York,No,212.5,14.0,debit,19.0,0
TXN_01419,CUST_0237,282.56,travel,2024-03-18T14:10:00,Toronto,No,95.88,23.0,debit,0.0,0
TXN_03098,CUST_0288,$296.91,atm,2024-03-28T15:53:00,Montreal,1,129.22,23.0,Credit,999.0,1
TXN_00705,CUST_0043,$714.01,restaurant,2024-03-27T05:25:00,Calgary,True,146.45,4.0,Credit,79.0,0
TXN_04725,CUST_0401,404.73,online,13-Jul-2024 08:00 AM,Toronto,,35.24,20.0,credit,63.0,0
TXN_00333,CUST_0308,14.18,restaurant,11/12/2024 14:27,Montreal,No,163.1,27.0,credit,43.0,0
TXN_00468,CUST_0302,169.54,groceries,01/18/2024 14:03,Ottawa,False,142.36,15.0,debit,,0
TXN_03450,CUST_0129,75.11,Online,2024-08-29T11:02:00,Toronto,,68.81,4.0,Credit,,0
TXN_03105,CUST_0353,$95.79,Groceries,2024-12-10T19:20:00,,no,183.12,22.0,debit,65.0,0
TXN_01434,CUST_0063,-131.22,atm,12/01/2024 18:15,Montreal,0,88.03,4.0,debit,80.0,0
TXN_00149,CUST_0231,147.4,,,Toronto,False,14556.86,22.0,Credit,49.0,0
TXN_04031,CUST_0092,14.01,retail,06/20/2024 22:41,Calgary,1,182.63,23.0,prepaid,24.0,0
TXN_00414,CUST_0392,0.01,online,25-Feb-2024 02:07 PM,Ottawa,0,47.58,9.0,prepaid,70.0,0
TXN_01305,CUST_0223,91.51,,03/30/2024 13:24,Toronto,False,100.83,23.0,Credit,81.0,0
TXN_02629,CUST_0418,7.12,restaurant,05-Oct-2024 05:33 AM,Calgary,,124.24,25.0,debit,83.0,0
TXN_01126,CUST_0240,114.07,ATM,06/14/2024 20:12,Calgary,True,224.42,9.0,Debit,44.0,0
TXN_03692,CUST_0420,462.2,atm,24-Dec-2024 05:27 PM,Toronto,False,151.63,1.0,Credit,73.0,0
TXN_00012,CUST_0331,94.74,groceries,,,False,96.01,3.0,debit,32.0,0
TXN_00093,CUST_0477,838.06,atm,20-Oct-2024 08:53 AM,Ottawa,False,109.57,,credit,43.0,0
TXN_03657,CUST_0281,96.46,Retail,01/20/2024 09:29,Toronto,0,,11.0,credit,54.0,0
TXN_01541,CUST_0324,63.05,online,01/05/2024 12:06,Toronto,0,169.19,2.0,Credit,57.0,0
TXN_04372,CUST_0480,6.55,online,07/31/2024 04:54,Toronto,No,135.27,11.0,Debit,28.0,0
TXN_03759,CUST_0403,345.85,groceries,2024-05-24T03:11:00,,no,171.62,13.0,Credit,28.0,0
TXN_03733,CUST_0038,45.63,Groceries,2024-01-29T22:58:00,Toronto,False,122.01,0.0,credit,18.0,0
TXN_03767,CUST_0211,$85.85,online,2024-05-30T11:06:00,Toronto,,127.79,2.0,prepaid,31.0,0
TXN_02902,CUST_0450,100.22,atm,13-May-2024 04:15 PM,Vancouver,,152.05,15.0,,25.0,0
TXN_00733,CUST_0075,92.72,online,07/29/2024 19:21,Calgary,False,162.54,28.0,CREDIT,30.0,0
TXN_03497,CUST_0148,79.91,online,2024-03-27T15:30:00,,yes,147.88,0.0,Credit,53.0,0
TXN_04125,CUST_0021,1370.46,Online,05/10/2024 15:05,Vancouver,no,22759.97,8.0,credit,57.0,0
TXN_01784,CUST_0224,259.64,GROCERIES,2024-02-22T09:14:00,Toronto,0,166.29,2.0,Credit,52.0,0
TXN_02181,CUST_0472,187.69,Retail,11/23/2024 07:59,Toronto,no,86.41,29.0,Debit,80.0,0
TXN_00416,CUST_0195,166.82,ATM,2024-02-21T16:08:00,Vancouver,False,173.41,13.0,prepaid,65.0,0
TXN_02316,CUST_0306,569.14,online,2024-06-02T17:20:00,,0,179.76,5.0,credit,47.0,0
TXN_04325,CUST_0334,353.06,atm,2024-05-25T03:11:00,Montreal,True,167.78,9.0,debit,54.0,0
TXN_04177,CUST_0277,75.2,retail,2024-05-05T04:18:00,Vancouver,,268.57,450.0,debit,66.0,0
TXN_00333,CUST_0308,14.18,restaurant,11/12/2024 14:27,Montreal,No,163.1,27.0,credit,43.0,0
TXN_01094,CUST_0447,72.57,,2024-01-24T02:12:00,London UK,No,20203.45,14.0,,67.0,0
TXN_00746,CUST_0227,135.07,,29-Jul-2024 10:22 AM,,0,135.49,17.0,credit,55.0,0
TXN_03899,CUST_0070,808.99,GROCERIES,10/20/2024 21:01,Toronto,0,87.65,23.0,prepaid,44.0,0
TXN_03979,CUST_0454,268.31,travel,2024-06-30T09:01:00,Montreal,1,217.95,13.0,,,0
TXN_02687,CUST_0440,213.78,online,2024-09-05T13:24:00,Calgary,No,120.78,0.0,,44.0,0
TXN_03017,CUST_0026,694.12,gas_station,2024-06-07T20:41:00,Vancouver,,167.53,219.0,credit,73.0,0
TXN_01992,CUST_0014,378.27,resturant,09/29/2024 05:27,Calgary,yes,142.9,0.0,Debit,62.0,0
TXN_04904,CUST_0163,280.83,,,Toronto,0,81.05,2.0,Debit,84.0,0
TXN_02651,CUST_0240,549.48,ATM,10/17/2024 06:21,,no,133.49,17.0,Credit,45.0,0
TXN_02850,CUST_0245,214.46,restaurant,02/13/2024 13:05,Toronto,1,174.22,29.0,Debit,83.0,0
TXN_02858,CUST_0102,61.72,Retail,09/05/2024 18:27,Montreal,False,121.19,13.0,credit,72.0,0
TXN_03527,CUST_0223,158.83,Online,2024-09-18T09:59:00,,False,15010.96,5.0,Debit,82.0,0
TXN_04242,CUST_0142,276.54,RETAIL,2024-07-17T14:25:00,Toronto,False,91.53,8.0,,23.0,0
TXN_03682,CUST_0384,100.71,Groceries,2024-03-13T02:02:00,Ottawa,no,142.9,22.0,credit,40.0,0
TXN_00132,CUST_0009,182.1,ATM,2024-11-19T16:48:00,Vancouver,1,190.79,4.0,debit,30.0,0
TXN_02413,CUST_0199,,atm,02/04/2024 13:32,Vancouver,True,97.67,11.0,,62.0,0
TXN_03634,CUST_0095,$555.46,GROCERIES,2024-11-12T01:39:00,Vancouver,no,94.01,0.0,credit,81.0,0
TXN_01482,CUST_0118,106.12,travel,20-Feb-2024 07:50 AM,Montreal,0,124.01,12.0,credit,75.0,0
TXN_00429,CUST_0038,11.74,Online,2024-07-03T21:28:00,Montreal,No,123.71,24.0,credit,71.0,0
TXN_04805,CUST_0246,992.6,online,12-Nov-2024 04:59 PM,,True,141.39,16.0,debit,23.0,0
TXN_04739,CUST_0309,373.01,groceries,2024-12-26T07:42:00,Vancouver,False,125.82,12.0,Debit,30.0,0
TXN_01907,CUST_0025,,atm,,Toronto,yes,90.17,16.0,credit,37.0,0
TXN_00287,CUST_0403,38.11,Groceries,,Vancouver,No,,7.0,CREDIT,,0
TXN_03274,CUST_0164,$83.86,atm,06/13/2024 09:02,,False,123.28,348.0,prepaid,63.0,0
TXN_03653,CUST_0030,309.41,travel,2024-09-26T09:59:00,Toronto,No,73.51,1.0,debit,36.0,0
TXN_03922,CUST_0248,379.54,GROCERIES,2024-06-13T01:35:00,,1,122.57,18.0,Credit,53.0,0
TXN_04163,CUST_0431,93.29,Retail,09/11/2024 07:50,Vancouver,False,184.09,9.0,debit,55.0,0
TXN_03107,CUST_0387,4.26,ATM,2024-04-15T22:08:00,New York,True,109.19,4.0,Debit,57.0,0
TXN_02094,CUST_0440,178.47,online,05/24/2024 06:58,Toronto,no,170.76,19.0,prepaid,60.0,0
TXN_02436,CUST_0166,134.91,restaurant,2024-09-09T11:28:00,Ottawa,False,108.19,13.0,debit,150.0,0
TXN_01870,CUST_0227,250.41,gas_station,13-Jul-2024 02:12 AM,,False,242.6,5.0,Debit,20.0,0
TXN_02694,CUST_0010,102.4,groceries,2024-01-15T22:22:00,New York,False,116.45,,credit,42.0,0
TXN_02970,CUST_0420,326.61,retail,2024-06-25T17:19:00,Vancouver,0,184.59,27.0,Credit,74.0,0
TXN_04975,CUST_0013,28.6,online,09/18/2024 05:53,Vancouver,True,263.26,5.0,debit,,0
TXN_03544,CUST_0217,156.25,retail,09/06/2024 08:22,Montreal,False,93.32,28.0,debit,76.0,0
TXN_04894,CUST_0204,5.29,ATM,2024-11-09T19:58:00,Calgary,0,0.64,,debit,,0
TXN_03724,CUST_0154,$696.28,atm,10/16/2024 16:18,Ottawa,False,141.96,14.0,credit,67.0,0
TXN_00437,CUST_0226,$290.94,travel,2024-10-09T11:45:00,Vancouver,0,131.35,4.0,credit,69.0,0
TXN_03873,CUST_0084,213.33,groceries,2024-08-01T11:09:00,Toronto,False,144.79,0.0,debit,45.0,0
TXN_00584,CUST_0370,$622.22,Retail,27-Nov-2024 05:02 AM,Toronto,no,185.89,18.0,debit,73.0,0
TXN_02299,CUST_0352,23.43,online,08/25/2024 13:51,Calgary,yes,161.29,,debit,63.0,0
TXN_01438,CUST_0145,48.11,GROCERIES,10/01/2024 07:28,London UK,False,137.45,19.0,credit,82.0,0
TXN_04576,CUST_0387,221.1,restaurant,2024-05-11T10:13:00,Vancouver,Yes,127.04,23.0,CREDIT,61.0,0
TXN_03871,CUST_0057,117.52,Groceries,04-Aug-2024 03:05 PM,Vancouver,False,214.25,6.0,debit,999.0,0
TXN_00711,CUST_0302,20.34,ATM,2024-11-13T02:14:00,Vancouver,1,145.05,23.0,prepaid,46.0,0
TXN_02851,CUST_0077,53.56,atm,10/21/2024 06:43,Montreal,0,146.25,4.0,Debit,46.0,0
TXN_04484,CUST_0041,183.54,RETAIL,,,True,144.41,18.0,Debit,81.0,0
TXN_02416,CUST_0448,997.31,Retail,08/06/2024 17:05,Toronto,No,,3.0,Debit,21.0,0
TXN_04552,CUST_0285,$268.05,groceries,01/22/2024 00:51,Toronto,no,103.91,5.0,Credit,,0
TXN_02321,CUST_0204,157.5,atm,14-Mar-2024 04:33 PM,Toronto,False,142.97,214.0,credit,83.0,0
TXN_03007,CUST_0047,50.59,Groceries,02/26/2024 09:46,Toronto,no,184.66,2.0,debit,43.0,0
TXN_02131,CUST_0177,287.16,atm,2024-08-15T05:12:00,Toronto,1,10173.04,19.0,credit,23.0,0
TXN_04734,CUST_0305,67.7,travel,2024-05-28T13:58:00,Calgary,False,165.62,13.0,,84.0,0
TXN_02669,CUST_0014,197.57,groceries,2024-07-02T01:56:00,Vancouver,False,140.79,23.0,prepaid,71.0,0
TXN_00586,CUST_0106,,restaurant,2024-06-09T20:28:00,Montreal,Yes,220.22,0.0,debit,39.0,0
TXN_02372,CUST_0021,114.18,,2024-06-30T03:52:00,Toronto,0,148.35,12.0,,68.0,0
TXN_01534,CUST_0104,56.67,GROCERIES,01/06/2024 18:13,Calgary,no,227.24,,prepaid,49.0,0
TXN_00734,CUST_0413,85.22,Online,2024-03-25T17:31:00,Toronto,no,115.26,4.0,,39.0,0
TXN_02164,CUST_0123,210.47,online,07-Sep-2024 01:43 PM,Montreal,False,169.28,23.0,Credit,30.0,0
TXN_03106,CUST_0164,158.19,GROCERIES,05/20/2024 05:28,,,85.5,7.0,credit,41.0,0
TXN_04424,CUST_0401,102.46,travel,2024-08-24T14:09:00,,,43.87,28.0,Credit,74.0,0
TXN_02586,CUST_0361,418.88,groceries,2024-04-22T11:27:00,Montreal,False,53.66,14.0,credit,51.0,0
TXN_00553,CUST_0342,88.38,groceries,25-Nov-2024 10:51 AM,Vancouver,no,126.8,14.0,debit,78.0,0
TXN_04943,CUST_0414,254.77,travel,2024-03-20T17:52:00,Vancouver,False,114.51,28.0,debit,45.0,1
TXN_00472,CUST_0188,101.43,Retail,2024-11-04T01:20:00,Vancouver,True,89.75,10.0,prepaid,20.0,0
TXN_01057,CUST_0259,288.87,Retail,,,no,205.35,3.0,debit,29.0,0
TXN_03290,CUST_0117,$63.96,Retail,2024-04-10T21:24:00,Toronto,False,249.33,16.0,Debit,62.0,0
TXN_04675,CUST_0321,392.61,RETAIL,2024-03-15T01:17:00,Calgary,1,175.34,10.0,CREDIT,28.0,0
TXN_01047,CUST_0034,,online,04/12/2024 14:48,Ottawa,0,242.51,17.0,Credit,57.0,0
TXN_01220,CUST_0238,472.01,resturant,06/18/2024 20:35,Montreal,True,130.75,18.0,Credit,61.0,0
TXN_00544,CUST_0051,36.85,gas_station,2024-03-22T12:33:00,Toronto,False,226.82,11.0,,79.0,0
TXN_00800,CUST_0025,19.16,travel,22-May-2024 02:17 AM,Montreal,True,170.03,21.0,debit,25.0,0
TXN_04231,CUST_0409,191.53,Online,2024-05-07T17:33:00,Vancouver,True,179.84,21.0,credit,-5.0,0
TXN_03524,CUST_0368,116.37,Groceries,,,0,160.15,25.0,Debit,60.0,0
TXN_00290,CUST_0053,13.69,retail,2024-05-05T15:37:00,,No,108.09,26.0,credit,77.0,0
TXN_04720,CUST_0285,115.02,,08/16/2024 20:42,New York,True,92.59,23.0,Debit,40.0,0
TXN_00926,CUST_0415,215.12,,2024-01-24T04:57:00,,yes,,27.0,,43.0,0
TXN_00252,CUST_0172,$47.27,ATM,2024-11-04T13:13:00,Vancouver,no,146.62,29.0,,61.0,0
TXN_00969,CUST_0240,59.05,Retail,2024-05-13T12:45:00,Toronto,Yes,120.28,9.0,debit,47.0,0
TXN_03311,CUST_0477,401.75,online,29-Feb-2024 03:50 PM,,No,103.11,22.0,,54.0,0
TXN_00350,CUST_0298,,GROCERIES,,New York,0,118.68,28.0,Credit,24.0,0
TXN_03206,CUST_0114,90.11,,17-Jun-2024 12:59 AM,Toronto,False,111.29,26.0,Debit,44.0,0
TXN_02034,CUST_0274,244.02,,01/02/2024 16:58,Vancouver,,232.83,324.0,credit,56.0,0
TXN_03034,CUST_0050,394.27,groceries,,Ottawa,no,185.31,19.0,Credit,42.0,0
TXN_01593,CUST_0090,154.08,RETAIL,,,False,227.86,12.0,debit,77.0,0
TXN_00090,CUST_0106,217.56,,06/17/2024 23:11,Toronto,no,85.47,8.0,debit,67.0,0
TXN_01618,CUST_0285,26.38,,2024-11-21T03:20:00,,False,243.3,11.0,Credit,32.0,0
TXN_00811,CUST_0181,67.41,atm,2024-01-11T03:34:00,Toronto,,126.42,1.0,Credit,27.0,0
TXN_00721,CUST_0093,65.43,travel,11/25/2024 17:06,Vancouver,Yes,49.58,17.0,debit,29.0,0
TXN_03102,CUST_0036,50.92,travel,05-May-2024 06:17 PM,Calgary,No,128.43,19.0,Credit,59.0,0
TXN_00026,CUST_0294,91.71,travel,2024-06-05T21:18:00,Ottawa,False,148.88,15.0,,28.0,0
TXN_01345,CUST_0038,20.21,online,2024-04-15T05:47:00,,False,159.73,14.0,debit,81.0,1
TXN_02083,CUST_0344,174.72,travel,2024-05-18T09:11:00,Toronto,0,117.49,15.0,debit,19.0,0
TXN_01755,CUST_0011,4.8,gas_station,04/08/2024 21:53,New York,False,171.51,10.0,debit,46.0,0
TXN_01210,CUST_0365,146.13,Groceries,09-Aug-2024 03:18 PM,Calgary,,73.78,20.0,debit,75.0,0
TXN_04022,CUST_0372,92.48,,2024-01-01T02:33:00,Toronto,False,,13.0,Debit,81.0,0
TXN_04071,CUST_0485,75.18,gas_station,2024-09-07T06:42:00,New York,0,118.63,29.0,debit,65.0,0
TXN_02373,CUST_0303,86.91,travel,11/18/2024 14:10,Toronto,no,161.05,29.0,,59.0,0
TXN_04965,CUST_0375,374.73,,27-Dec-2024 05:49 PM,Toronto,1,,19.0,debit,78.0,0
TXN_03771,CUST_0076,351.21,Online,09/14/2024 01:28,Toronto,yes,151.25,8.0,prepaid,41.0,0
TXN_00915,CUST_0164,$78.06,groceries,2024-03-03T23:54:00,Toronto,No,246.55,24.0,,,0
TXN_02525,CUST_0416,817.47,ATM,2024-06-28T16:38:00,Toronto,,183.06,3.0,debit,70.0,0
TXN_01074,CUST_0207,162.07,travel,2024-02-12T20:08:00,Calgary,1,228.59,6.0,Debit,23.0,0
TXN_03698,CUST_0012,76.12,groceries,12/03/2024 01:52,Calgary,No,84.1,10.0,,73.0,0
TXN_00254,CUST_0463,$132.54,Groceries,2024-07-07T16:41:00,Calgary,no,106.54,2.0,Debit,32.0,0
TXN_04299,CUST_0124,30.23,,08/06/2024 12:23,,True,87.28,17.0,credit,32.0,0
TXN_03210,CUST_0341,120.3,Groceries,04/09/2024 03:09,Toronto,False,58.88,1.0,Debit,84.0,0
TXN_04086,CUST_0268,822.07,gas_station,04-Jul-2024 07:31 PM,,False,135.16,9.0,credit,46.0,0
TXN_04354,CUST_0469,78.9,Retail,2024-01-28T01:56:00,Toronto,,90.25,0.0,Credit,58.0,0
TXN_04596,CUST_0223,297.71,online,31-Aug-2024 02:54 AM,Montreal,0,86.92,12.0,CREDIT,61.0,0
TXN_01729,CUST_0182,-112.19,RETAIL,2024-12-26T06:06:00,Vancouver,False,214.78,0.0,Debit,58.0,0
TXN_02275,CUST_0188,61.44,resturant,2024-05-29T09:20:00,Dubai,No,,7.0,credit,18.0,0
TXN_01952,CUST_0059,84.56,atm,01/09/2024 09:46,Toronto,0,133.85,9.0,debit,80.0,0
TXN_01270,CUST_0282,454.11,Online,26-Aug-2024 10:42 PM,,False,190.34,19.0,debit,60.0,0
TXN_04694,CUST_0448,26.68,Online,2024-09-13T08:13:00,Vancouver,False,164.84,2.0,Debit,26.0,0
TXN_00315,CUST_0201,79.14,,10/16/2024 13:22,Montreal,False,314.01,26.0,credit,43.0,0
TXN_04964,CUST_0145,134.19,,02/08/2024 19:07,,False,156.56,26.0,,59.0,0
TXN_04921,CUST_0037,278.36,RETAIL,,Toronto,True,183.64,7.0,credit,23.0,0
TXN_03828,CUST_0118,123.8,restaurant,2024-03-12T10:45:00,Calgary,,134.09,6.0,Debit,64.0,0
TXN_00555,CUST_0180,811.87,resturant,05/05/2024 16:14,Ottawa,yes,200.2,11.0,CREDIT,27.0,0
TXN_01919,CUST_0012,20.4,Online,17-Oct-2024 01:21 AM,Vancouver,False,103.9,14.0,credit,0.0,0
TXN_03945,CUST_0421,915.57,travel,2024-01-31T01:48:00,,Yes,45.18,19.0,Credit,59.0,0
TXN_00069,CUST_0346,286.26,Retail,12/06/2024 01:20,Vancouver,0,164.83,5.0,,74.0,0
TXN_02527,CUST_0370,15.24,travel,2024-04-19T11:57:00,Montreal,False,112.84,24.0,,67.0,0
TXN_03443,CUST_0113,510.52,groceries,01/02/2024 09:26,Ottawa,No,139.59,5.0,,29.0,0
TXN_03409,CUST_0338,370.27,groceries,10/31/2024 17:50,Toronto,False,210.06,4.0,Debit,,0
TXN_02874,CUST_0310,324.84,online,,Montreal,False,125.17,7.0,Credit,49.0,0
TXN_04335,CUST_0110,$56.69,restaurant,2024-12-29T23:50:00,Montreal,no,140.38,11.0,prepaid,62.0,0
TXN_03169,CUST_0396,7.48,gas_station,2024-05-10T10:16:00,Ottawa,No,160.87,9.0,prepaid,,0
TXN_00805,CUST_0053,265.78,Online,06/14/2024 06:03,Ottawa,No,262.27,4.0,debit,43.0,0
TXN_01553,CUST_0051,,online,29-Jun-2024 08:39 PM,Montreal,yes,147.6,22.0,credit,81.0,0
TXN_02118,CUST_0226,29.98,Retail,2024-10-23T01:53:00,,No,172.35,21.0,Credit,55.0,1
TXN_04220,CUST_0148,230.86,,09/23/2024 23:11,New York,True,198.75,20.0,credit,29.0,0
TXN_03703,CUST_0418,270.49,groceries,,Montreal,False,147.48,15.0,,22.0,0
TXN_00893,CUST_0191,2.67,Groceries,09/30/2024 20:21,Vancouver,Yes,112.68,28.0,Debit,32.0,0
TXN_04992,CUST_0053,49.46,groceries,15-Feb-2024 05:02 AM,Vancouver,True,143.39,28.0,Credit,58.0,0
TXN_02146,CUST_0003,181.94,Online,,Montreal,False,238.13,10.0,prepaid,64.0,0
TXN_00387,CUST_0340,45.01,,,New York,0,110.51,8.0,credit,64.0,0
TXN_00751,CUST_0466,6.16,,2024-09-22T18:00:00,Toronto,False,141.08,18.0,,76.0,0
TXN_02842,CUST_0063,68.78,Online,,Montreal,True,103.89,12.0,,65.0,0
TXN_03182,CUST_0468,173.42,travel,04/06/2024 09:59,Calgary,False,103.56,,Debit,41.0,0
TXN_01983,CUST_0478,54.95,groceries,2024-01-15T20:13:00,Montreal,False,139.47,16.0,,58.0,0
TXN_04037,CUST_0058,$264.72,Retail,09/22/2024 05:54,Toronto,no,-10.03,7.0,prepaid,67.0,0
TXN_03024,CUST_0125,$217.24,Groceries,,New York,No,218.72,11.0,debit,40.0,0
TXN_02187,CUST_0389,109.05,,,Dubai,False,80.25,1.0,Debit,51.0,0
TXN_00410,CUST_0277,$260.96,gas_station,10/08/2024 16:41,Ottawa,False,229.59,24.0,debit,49.0,0
TXN_04490,CUST_0147,65.13,travel,17-Nov-2024 03:33 PM,London UK,False,134.22,4.0,debit,,0
TXN_00109,CUST_0252,39.51,retail,2024-10-02T23:01:00,Ottawa,no,91.01,2.0,CREDIT,74.0,0
TXN_02555,CUST_0459,189.85,RETAIL,2024-12-22T10:22:00,Vancouver,False,138.79,8.0,debit,79.0,0
TXN_03220,CUST_0407,43.19,Groceries,,Ottawa,0,170.35,28.0,Debit,81.0,0
TXN_02153,CUST_0495,105.01,resturant,2024-08-22T12:28:00,Toronto,1,163.09,1.0,debit,35.0,0
TXN_04731,CUST_0069,154.48,ATM,07-Jan-2024 06:30 PM,Ottawa,0,149.23,13.0,Debit,50.0,0
TXN_02663,CUST_0493,450.21,groceries,28-Jun-2024 06:38 PM,London UK,False,270.74,16.0,debit,48.0,0
TXN_02191,CUST_0454,77.14,GROCERIES,06/18/2024 06:50,Montreal,True,110.08,13.0,,150.0,0
TXN_04328,CUST_0196,61.57,resturant,2024-08-08T06:35:00,,,99.7,14.0,credit,33.0,0
TXN_01647,CUST_0379,2.57,groceries,2024-08-02T00:14:00,Dubai,0,123.9,5.0,Debit,,0
